13	8	KERAMA_STRAIT	60	18
13	9	KUME_POINT	20	18
13	10	FORKED_STRAIT	20	54
13	11	FORKED_STRAIT_GATE	22	16
13	12	FORKED_STRAIT_EAST_EXIT	26	16
13	13	TROPICAL_ISLAND	60	60
13	14	TROPICAL_ISLAND_JUNGLE	30	40
14	1	WESTPORT_PORT	20	36
14	2	TEKNOS_PORT	20	18
14	3	AMAMI_PORT	20	36
14	4	FAST_SHIP_1F	32	18
14	5	FAST_SHIP_CABINS_NNW_NNE_NE	8	32
14	6	FAST_SHIP_CABINS_SW_SSW_NW	8	32
14	7	FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN	10	34
14	8	FAST_SHIP_B1F	32	16
14	9	AMAMI_PORT_PASSAGE	20	18
14	10	BRASS_TOWER_ROOF	20	18
15	1	NIHON_LEAGUE	20	18
15	2	NIHON_LEAGUE_POKECENTER_1F	18	14
15	3	LORELEIS_ROOM	10	18
15	4	KOGAS_ROOM	10	18
15	5	AGATHAS_ROOM	10	18
15	6	GIOVANNIS_ROOM	10	18
15	7	LANCES_ROOM	10	24
15	8	HALL_OF_FAME	10	14
16	1	STAND_CITY	40	36
16	2	STAND_MART	16	8
16	3	STAND_ZOO_MAIN_OFFICE	16	8
16	4	STAND_SPEECH_HOUSE	10	8
16	5	STAND_POKECENTER_1F	16	8
16	6	STAND_ROCKET_HOUSE_1F	20	8
16	7	STAND_ROCKET_HOUSE_2F	20	8
16	8	ROUTE_113	20	54
16	9	STAND_GYM	24	24
16	10	STAND_ZOO_INFIRMARY	8	8
16	11	NATIONAL_PARK_STAND_GATE	10	8
17	1	POKECENTER_2F	16	8
17	2	TRADE_CENTER	10	8
17	3	COLOSSEUM	10	8
17	4	TIME_CAPSULE	10	8
17	5	MOBILE_TRADE_ROOM	10	8
17	6	MOBILE_BATTLE_ROOM	10	8
18	1	KANTO_REGION	60	60
18	2	KANTO_DEPT_STORE_1F	16	8
18	3	KANTO_DEPT_STORE_2F	16	8
18	4	KANTO_DEPT_STORE_3F	16	8
18	5	KANTO_DEPT_STORE_4F	16	8
18	6	KANTO_DEPT_STORE_5F	16	8
18	7	KANTO_DEPT_STORE_6F	16	8
18	8	KANTO_DEPT_STORE_ELEVATOR	4	4
18	9	KANTO_CELADON_MANSION_1F	8	12
18	10	KANTO_CELADON_MANSION_2F	8	12
18	11	KANTO_CELADON_MANSION_3F	8	12
18	12	KANTO_CELADON_MANSION_ROOF	8	12
18	13	KANTO_CELADON_MANSION_ROOF_HOUSE	8	8
18	14	KANTO_GAME_CORNER	20	14
18	15	KANTO_GAME_CORNER_PRIZE_ROOM	10	8
18	16	KANTO_GYM	10	18
18	17	KANTO_LEFTOVERS_HOUSE	12	8
18	18	ROUTE_114	40	18
18	19	SILPH_CO_1F	24	16
18	20	OAKS_KANTO_LAB	10	12
18	21	BLUES_HOUSE	10	8
18	22	REDS_HOUSE_1F	8	8
18	23	REDS_HOUSE_2F	8	8
18	24	KANTO_POKECENTER_1F	16	8
18	25	KANTO_BATTLE_CLUB_1F	10	8
18	26	KANTO_BATTLE_CLUB_B1F	20	18
18	27	KANTO_HOUSE_1	10	8
18	28	KANTO_HOUSE_2	10	8
18	29	KANTO_HOUSE_3	10	8
18	30	KANTO_HOUSE_4	10	8
18	31	KANTO_FOSSIL_LAB	20	16
18	32	KANTO_CAFE	10	10
18	33	DIGLETTS_CAVE	20	36
18	34	ROCK_TUNNEL_1F	30	36
18	35	ROCK_TUNNEL_B1F	30	36
18	36	MOUNT_MOON	30	18
18	37	MOUNT_MOON_SQUARE	30	18
18	38	MOUNT_MOON_GIFT_SHOP	8	8
18	39	KANTO_VICTORY_ROAD	20	72
18	40	SAFARI_ZONE_FUCHSIA_GATE_BETA	10	8
18	41	SAFARI_ZONE_BETA	20	36
18	42	KANTO_POWER_PLANT	40	36
18	43	SEAFOAM_ISLANDS_1F	30	18
18	44	SEAFOAM_ISLANDS_B1F	40	36
18	45	KANTO_MUSEUM_1F	20	8
18	46	KANTO_MUSEUM_2F	14	8
18	47	POKEMON_TOWER_1F	20	18
18	48	POKEMON_TOWER_2F	20	18
18	49	POKEMON_TOWER_3F	20	18
18	50	TRAINER_HOUSE_1F	10	14
18	51	TRAINER_HOUSE_B1F	10	16
18	52	KANTO_FUJI_HOUSE	10	8
18	53	KANTO_DOCK	28	12
19	1	SUNPOINT_CITY	42	38
19	2	SUNPOINT_POKECENTER_1F	16	8
19	3	SUNPOINT_PHOTO_STUDIO	10	8
19	4	POKE_SEERS_HOUSE	10	8
19	5	BATTLE_TOWER_1F	16	10
19	6	BATTLE_TOWER_BATTLE_ROOM	8	8
19	7	BATTLE_TOWER_ELEVATOR	4	4
19	8	BATTLE_TOWER_HALLWAY	22	4
19	9	SUNPOINT_DOCKS	20	36
19	10	SUNPOINT_DOCKS_SUNPOINT_GATE	10	8
19	11	SUNPOINT_MART	16	8
19	12	ROUTE_119_SUNPOINT_GATE	10	8
19	13	ROCKET_SHIP_BASE	40	36
19	14	ISEN_STRAIT_SEASIDE_PATH_GATE	10	8
19	15	SKATEBOARDER_HOUSE	10	8
20	1	ROUTE_115	60	18
20	2	ROUTE_101	52	38
20	3	SILENT_TOWN	20	26
20	4	OAKS_LAB_ENTRANCE	8	16
20	5	OAKS_LAB	10	12
20	6	PLAYERS_HOUSE_1F	10	8
20	7	PLAYERS_HOUSE_2F	10	8
20	8	SILENT_HOUSE	10	8
20	9	SILENT_POKECENTER_1F	16	8
20	10	ROUTE_101_PAGOTA_GATE	10	8
20	11	ROUTE_101_PAGOTA_GATE_2F	8	6
20	12	VICTORY_ROAD_GATE	20	18
21	1	RYUKYU_CITY	40	36
21	2	RYUKYU_FAKE_GYM	20	18
21	3	RYUKYU_MART	16	8
21	4	RYUKYU_POKECENTER_1F	16	8
21	5	RYUKYU_TRADE_HOUSE	10	8
21	6	RYUKYU_ABORETUM	20	18
21	7	URASOE_PARK	40	18
21	8	RYUKYU_TRADE_SPEECH_HOUSE	10	8
21	9	URASOE_PARK_URASOE_TRAIL_GATE	10	8
21	10	RYUKYU_HOTEL	30	10
21	11	RYUKYU_HOTEL_2F	20	18
21	12	RYUKYU_HOTEL_3F	20	18
21	13	RYUKYU_HOTEL_4F	20	18
21	14	RYUKYU_HOTEL_5F	20	18
21	15	RYUKYU_HOTEL_ROOMS	40	18
21	16	RYUKYU_ELEVATOR	4	4
21	17	RYUKYU_RESTAURANT	20	18
21	18	RYUKYU_THEATRE	20	18
22	1	CROWN_MART	16	8
22	2	CROWN_POKECENTER_1F	16	8
22	3	CROWN_CITY	20	28
22	4	VICTORY_ROAD_OUTSIDE	20	18
22	5	CROWN_CITY_SCOPE_LENS_HOUSE	10	8
22	6	CROWN_CITY_SPEECH_HOUSE	10	8
22	7	CROWN_CITY_TRAINER_HOUSE	16	8
22	8	FORKED_STRAIT_WEST_EXIT	26	16
22	9	RAINBOW_ISLAND_CAVE	16	20
23	1	RAINBOW_ISLAND	60	60
24	1	BATTLE_TOWER_OUTSIDE	20	28
24	2	TATSUGO_PATH	60	18
24	3	KIKAI_STRAIT	20	24
24	4	KIKAI_VILLAGE	20	30
24	5	KIKAI_POKECENTER_1F	16	8
24	6	KIKAI_MART	16	8
24	7	KIKAI_HOUSE_1	10	8
24	8	KIKAI_HOUSE_2	10	8
24	9	KIKAI_CALDERA_1F	30	20
24	10	KIKAI_CALDERA_2F	20	16
24	11	KIKAI_CALDERA_3F	10	8
25	1	GREAT_EAST_STRAIT	120	18
25	2	DAITO_RANCH	24	32
25	3	DAITO_APPLE_ORCHARD	24	16
25	4	DAITO_RANCH_HOUSE	10	8
25	5	DAITO_RANCH_BARN	8	8
25	6	APPLE_ORCHARD_HOUSE	10	8
25	7	DAITO_GG_HOUSE	10	8
